"Region","ItemType","Sales.Channel","Order.Priority","Total.Cost","Wait.Cat"
7,10,2,2,1.82609219652618,3
3,7,2,1,3.85565493151835,2
1,9,2,3,6.9251424368258,3
7,6,1,4,1.07066714313757,3
6,9,1,4,2.72955874929626,3
5,10,2,1,1.70602653047545,2
7,7,2,1,7.95093979635892,2
4,3,2,3,1.89195515898809,1
4,7,2,1,5.45810985310069,3
1,7,1,3,9.19350271288808,3
1,11,1,4,1.43410651487187,2
1,6,2,3,1.04334681687129,3
7,9,2,2,10.401084852798,3
4,6,2,3,1.06874642278701,3
1,5,1,4,6.09458746612228,3
7,2,2,1,1.04401834846652,3
5,11,2,2,1.2690109292046,3
7,9,1,1,2.8432427653694,3
5,11,2,2,2.92675153597328,3
4,9,2,1,2.1965308626137,3
1,6,2,2,1.09614357786731,2
3,8,1,4,4.07142621002347,3
1,3,2,1,3.98827274592199,1
7,1,1,4,5.11980323684832,3
7,2,2,1,1.7581196943455,1
1,4,2,2,2.42449652905864,2
7,3,2,3,2.9800889807773,3
2,7,1,4,3.1292673983835,3
4,2,2,4,1.51992961968593,3
7,6,1,2,1.11516639221919,2
1,5,2,2,3.91864657145492,1
2,11,1,3,1.71127612064205,3
2,8,1,3,2.70193787661475,2
1,12,1,1,3.16618457403089,3
1,9,2,3,10.3935774177743,3
5,7,2,4,9.58751292025516,1
4,2,2,2,1.18679172983235,2
4,5,1,2,5.52864122416048,3
4,3,1,2,2.78597295341578,2
5,12,1,4,1.54818355191347,3
4,9,1,1,2.93654945780679,3
5,1,2,2,3.55750127681584,1
4,9,1,3,10.5533785347073,3
5,3,1,3,1.41293236197378,3
5,5,2,1,5.31551134169141,3
7,3,2,4,2.09555678629049,3
4,7,2,2,6.47835416100373,1
7,5,1,1,1.20916093722817,1
5,9,1,1,1.29242118761692,2
4,8,2,2,3.12160857848124,3
7,1,2,4,4.69685496672112,3
4,4,1,1,1.84299598490058,1
7,9,1,1,11.676276316109,2
7,10,2,3,1.11444737992282,3
2,7,1,1,7.23885989645249,2
5,5,1,1,7.99763570722281,3
3,12,2,2,1.0886885148969,3
4,8,1,2,2.35244389807361,3
4,11,2,4,1.22981015087264,3
7,8,2,4,1.48669937071325,2
7,12,1,4,2.71886831215336,3
5,8,2,1,2.14330336618318,3
7,4,2,3,2.77184906704225,2
3,1,1,2,2.23778495481854,3
7,4,1,2,1.81689955069974,2
7,11,1,4,2.32240620335563,3
2,7,2,4,9.55559589228409,1
7,2,1,4,1.13755952936137,3
5,4,1,2,2.61203090448813,3
7,7,1,2,9.92759435622285,3
7,4,1,4,1.00161095118379,3
5,9,2,1,3.64975578505811,3
5,8,1,3,4.71135454846559,2
4,5,2,4,4.96341501558541,1
4,6,2,3,1.02834983237417,2
7,4,2,2,1.06748195061488,3
4,12,1,1,3.28391273370825,3
5,7,1,1,4.02954770460215,3
4,9,1,2,10.2884733274425,2
5,5,2,3,1.57205776413497,1
2,12,1,4,2.33295337493514,3
4,12,2,3,2.3111330694777,3
2,9,1,4,7.11282831241825,3
7,2,2,4,1.70591793257628,1
4,11,1,1,3.36399098659895,3
4,9,2,4,9.65141384114586,2
7,8,2,2,6.76454482001443,3
7,3,2,1,1.14123767795293,2
4,1,1,4,3.84969714931922,3
7,3,2,2,3.28904852170874,1
2,11,2,4,1.44365542241427,2
2,1,1,2,1.10389679921908,3
7,3,2,4,1.9061835588994,3
7,10,1,4,1.88195234384799,3
1,7,1,1,2.56246500510404,3
4,2,2,4,1.29971320551577,1
4,6,2,2,1.03672417310258,2
7,3,1,2,1.93802807298663,2
3,6,1,2,1.03912123210007,2
7,2,2,2,1.50812952084289,2
3,11,1,3,1.32730952262135,2
6,2,1,1,1.0555840082597,3
7,4,1,4,1.09483821267369,1
4,6,1,1,1.05434870303926,3
7,11,2,1,2.17062883083959,3
1,5,1,1,5.1081417263161,3
5,9,1,1,1.6538505594721,1
6,6,2,1,1.00447143697609,2
5,7,1,2,9.57760763571242,2
2,3,1,1,2.03356161524833,3
1,8,1,3,6.64503594464848,3
7,1,2,1,1.87453713633951,3
4,8,2,1,5.18105222141551,3
4,1,1,3,4.39078504559527,2
2,5,2,1,7.03783120272527,3
4,11,1,2,2.04774946799134,3
7,10,2,3,1.62486106340304,3
5,3,1,1,3.05292483746618,3
5,7,1,4,8.38126938038275,1
7,2,2,1,1.1480311402552,3
7,1,1,3,4.77799712987673,3
4,9,1,1,3.5199844082199,3
5,5,2,4,7.04719163675263,1
4,9,2,1,1.61845836578895,3
3,5,2,2,4.13681668763103,3
3,9,1,2,3.40630039214675,3
4,2,1,4,1.68536544253839,2
7,10,1,2,1.74223467416115,1
7,3,1,4,3.05495746602494,3
5,5,2,4,1.76070651145556,3
1,5,2,2,3.26629632308675,3
1,4,2,4,1.36516127591276,2
7,5,1,1,7.7902660918475,1
4,2,2,4,1.32010940285374,1
7,3,1,4,3.31344006441385,3
7,2,2,4,1.42420034099237,2
1,8,2,1,7.78037026062506,2
2,2,2,1,1.5223521565345,3
7,2,2,4,1.4007564360062,1
3,8,2,2,1.71807411197408,3
7,9,2,4,3.53714425970263,3
2,12,1,1,2.0480207815781,2
7,2,1,1,1.26306256738738,2
4,7,1,2,5.56486680872808,3
7,1,1,3,2.07676190565481,3
2,8,1,2,2.21139563238006,2
7,5,2,4,5.93546008765719,3
5,10,2,4,1.01120705945095,2
7,10,2,2,1.76175207503263,1
4,8,2,1,4.3604709318388,3
4,3,2,4,1.30384796265369,3
7,8,2,4,3.89077325888888,2
2,12,1,3,2.76986693304808,3
4,10,1,3,2.1737711375677,3
5,4,2,2,1.14577125321741,1
1,10,2,2,1.22670608562496,1
5,8,2,1,2.26350706059196,3
7,1,2,3,4.6640617608862,3
5,9,2,1,3.04916098316226,3
5,5,1,3,6.74117744739669,3
1,6,2,3,1.08417364864266,1
7,1,1,1,1.05260486188755,3
5,12,2,3,3.41178987266813,1
6,12,1,2,3.11467850417205,3
7,11,1,4,1.83842736318032,1
7,4,2,2,2.4876678973655,3
4,7,1,3,10.8069635061846,2
3,9,2,3,9.67071867406394,3
5,8,1,2,1.44362059005808,3
1,9,1,1,10.0653952581669,3
5,7,2,1,6.98352367268387,1
7,10,2,3,1.3407146272673,2
4,9,2,4,3.91466099232288,3
5,9,1,3,7.42814058341357,3
1,10,1,1,1.59147957777459,3
3,3,2,3,3.3696761212062,3
7,11,1,3,2.22792227609399,3
3,4,1,1,2.11619865467214,1
4,8,2,4,1.76671144497185,1
5,3,1,1,3.29717903594378,2
7,2,2,2,1.19187124257935,3
7,7,1,1,5.83561125289653,1
4,11,1,1,1.21825094700553,2
5,11,2,2,2.81015434913977,3
7,2,2,1,1.05808469145823,3
7,8,2,4,5.08377755541997,2
7,7,1,1,10.9126198746406,1
2,10,1,3,1.48123991354191,1
4,3,2,2,2.7148309538592,3
5,9,1,3,7.40025582475412,3
2,6,1,4,1.01236943905756,3
7,8,2,3,1.84244672063982,3
2,7,1,3,1.79095339794111,3
3,7,2,1,11.9790888437431,1
1,11,2,1,1.41350097754354,3
4,4,2,2,1.97545788539588,2
3,11,1,1,1.760277093557,2
5,12,1,3,1.81560915600815,1
7,10,2,2,1.91143034930215,1
7,7,2,1,2.67142313507426,2
1,4,1,1,2.31363167755713,3
4,11,2,4,1.25041568820098,1
4,4,2,2,1.27373376850567,2
4,8,2,4,4.34587973193947,3
3,7,1,1,10.7431294502424,3
7,5,1,1,7.21855958279195,2
1,8,1,2,1.83688816829721,3
2,12,1,3,1.15820902298223,3
6,11,2,4,1.75223590825813,3
3,4,1,2,1.25951571125142,3
3,5,2,1,1.81686911561971,3
3,9,1,1,5.56736918825412,3
4,8,1,3,4.50151919753234,1
4,4,2,4,1.85127485368153,2
5,11,1,3,2.66390529151671,2
2,1,2,4,1.43224928328403,3
3,11,2,1,1.07501733386953,2
5,6,1,1,1.05823624102878,3
4,11,2,1,1.74922046377106,3
5,12,1,3,2.58540923458809,1
3,3,2,4,2.38452881306079,2
7,7,2,3,5.40308049452987,3
4,12,1,3,2.40196643405635,3
7,10,2,2,1.70400748900599,3
3,9,1,4,2.84002529321639,2
7,3,1,1,1.20526547755386,2
7,10,1,1,2.28751047368077,3
4,1,2,2,2.38283182678065,2
5,3,1,3,3.87817203232252,3
2,4,1,3,2.60933127336391,2
2,4,1,3,1.07486094235443,3
2,4,2,2,2.03179018818804,3
7,6,2,1,1.14935521445904,3
1,2,2,3,1.33761418524342,2
5,3,1,1,2.14772758596532,3
5,5,1,4,6.67277427565831,3
4,6,1,4,1.01143212752649,3
3,11,1,3,1.51753381234758,3
2,4,1,4,1.68263789612161,3
3,12,2,2,2.27738771336328,1
1,6,2,2,1.10539376707557,3
7,10,1,4,2.0045754624267,3
7,3,1,3,3.35307632130966,3
4,8,1,1,2.74849075248404,2
7,9,1,2,4.6460996617746,3
5,8,2,2,5.06571226030651,1
7,5,1,3,6.87366359055314,2
7,1,1,1,3.36873013040718,3
5,3,1,1,2.90793066694135,3
1,11,1,1,1.63563872142462,3
7,12,1,3,1.69483630254603,3
3,2,1,2,1.75788525529564,3
4,12,1,3,3.25625676516335,3
7,7,1,2,4.09888469640139,3
7,4,2,4,2.08074349924066,3
1,8,2,1,1.02325506914875,3
1,9,1,3,10.1104398683091,1
1,12,2,4,1.51215467546048,2
4,7,2,2,4.59965185939587,3
3,1,2,1,1.81483668469134,3
4,10,2,3,2.31187357407896,3
2,1,1,3,3.29305350155738,3
7,6,2,1,1.15087642497668,1
6,10,2,3,1.09802584263785,3
1,5,1,2,6.73685724707638,3
1,2,2,4,1.65863939085415,1
7,4,1,2,1.18626572008078,1
4,10,1,3,1.23155178515167,3
5,5,2,4,7.09471384027614,3
7,6,1,3,1.09592845718805,3
3,12,2,3,1.54894472535966,3
4,3,2,4,1.07653233549909,3
4,2,2,1,1.51164610659082,2
4,6,2,4,1.0652276631048,2
3,12,1,3,3.16643829851296,3
5,9,2,4,2.668426778389,1
1,7,2,2,9.30025966851548,3
4,5,1,3,6.58205006893161,3
1,11,1,3,2.37517648187941,2
1,4,2,1,1.18356608895656,1
4,8,2,3,5.688270122678,3
1,5,2,4,2.46129899673397,1
7,5,2,2,6.96078763034624,2
4,6,2,1,1.06014159561653,3
1,11,2,3,3.38208365352139,3
1,8,1,4,2.67553475298738,3
7,8,2,2,2.57548081082054,3
3,5,2,3,5.04333872151131,3
4,4,1,3,1.18950527742985,1
3,12,1,2,2.06882618910728,3
6,1,2,4,2.15748364309459,3
1,11,1,4,1.34364318025967,1
6,8,1,4,5.71119915109124,2
5,1,2,2,2.15412023736793,2
3,1,1,1,3.1223606609295,2
4,6,1,3,1.09964697178672,3
5,6,2,4,1.02994787170583,1
5,7,2,1,4.6557818051381,3
4,7,2,3,5.91485352923851,3
7,11,1,1,2.59505264239519,1
7,12,1,1,1.49261789034161,3
1,9,1,3,2.34346209093464,3
1,5,1,4,5.54808212560192,1
3,4,2,2,2.11547875303902,1
6,2,2,2,1.15615836065041,3
1,7,1,4,3.04011983749877,3
5,11,2,4,2.48574277973878,3
4,5,1,2,1.99111719520591,3
2,5,1,4,6.37540048694301,3
7,10,2,4,1.05818342430712,3
5,4,2,2,2.54220044607485,3
4,6,2,1,1.11012642201934,1
4,12,1,2,1.92420323433122,3
4,12,2,3,1.58548105077677,2
4,6,1,2,1.1471271788524,1
4,9,2,3,10.6027131077202,2
4,7,1,1,7.43806617447886,3
3,3,2,1,1.94480350151583,2
4,8,2,2,3.99499611531268,1
4,7,2,1,3.17879382109724,3
5,12,1,1,3.38362645515911,2
6,5,1,3,6.17595123882162,3
6,7,2,4,9.82523974928112,3
2,9,2,2,2.69416655561311,1
4,7,2,2,11.5597651314334,3
7,11,2,1,1.20543530793546,2
1,3,1,2,3.04479432323115,3
4,4,1,2,1.55179577430084,3
5,4,1,4,1.31638794026842,3
7,5,2,2,7.47417143507749,3
4,2,2,2,1.28689720412333,3
4,2,1,3,1.13677806586183,1
1,11,2,3,1.30167824448123,2
3,8,2,2,5.87795572136932,3
5,12,2,2,2.58540923458809,3
2,5,2,3,3.12732987944982,1
4,5,2,4,3.32893922773137,3
1,2,2,3,1.0167452723326,3
3,7,1,2,10.9819568664398,1
7,7,1,3,3.17769323392583,3
7,2,2,2,1.24735515104664,1
4,4,2,4,1.70117536317462,3
1,1,2,1,4.1313823789268,1
5,7,2,4,5.55606211135675,3
4,9,1,2,7.77884504809203,3
1,6,1,1,1.05141384234362,1
1,7,1,4,8.37356527018283,3
3,12,1,4,2.20507623597525,3
3,4,2,4,2.43925451253773,3
4,8,1,2,3.74277680276709,3
1,4,2,2,1.38369874296577,3
4,1,1,1,4.83601587866158,3
1,6,2,4,1.05368797523867,3
7,11,2,4,1.23709747504974,3
4,7,2,1,10.9775545177541,2
1,11,2,3,1.64619277712938,3
2,3,1,1,3.77416920439933,3
3,9,1,2,11.3738339337257,3
4,8,2,4,2.94929345586056,1
7,1,1,1,1.17116491375223,3
7,9,1,1,8.85777071006921,1
4,8,1,1,4.78222609083378,1
4,9,1,3,10.2959807624662,2
5,4,1,4,2.42917588967396,3
1,10,1,3,1.83982167851853,3
4,6,2,1,1.05450236066731,3
1,11,1,2,1.4931589694104,1
7,12,2,3,1.12395621790369,3
1,4,1,3,1.04426512294655,2
4,2,1,2,1.73154993536116,1
7,4,1,2,2.44069431580399,3
6,2,2,4,1.26235925023779,3
5,3,1,2,2.57695098329002,3
4,4,1,3,2.46499099592201,3
7,8,1,2,2.46500458301131,3
5,4,2,2,1.33636521058769,1
7,11,2,4,2.20053198866974,3
7,1,2,2,3.19089005261015,3
4,12,1,3,3.43081920882288,3
5,3,1,1,1.45019721888437,3
4,6,1,4,1.09076556088576,3
4,4,1,3,2.05932642565514,2
4,9,2,1,7.15465545040742,1
7,3,2,1,3.38830854966149,3
4,8,2,4,3.37730198624096,3
1,6,1,4,1.08386633338657,1
7,2,1,3,1.46014766197118,3
4,1,2,3,2.82722180841529,3
4,11,2,2,1.64468505488584,3
7,11,2,3,3.33861099549941,1
4,5,2,3,4.85613004096415,3
4,1,1,3,4.58586257774141,3
4,8,2,3,7.02788123724523,3
4,7,1,4,3.94480249240308,3
1,6,2,4,1.1446993883293,3
4,9,2,4,6.26770562689338,1
7,7,1,4,8.77417900057842,3
7,11,1,3,1.2260408452638,3
7,8,2,3,3.40370510986833,3
3,12,1,3,3.23418273522385,1
4,10,2,4,1.40909283169977,2
2,4,1,3,2.67232266626249,2
3,5,2,2,2.96172220050426,1
4,1,1,4,3.3233241530973,2
4,9,1,4,3.06203087177431,1
3,10,1,2,1.42605278004326,1
1,12,2,4,1.64637492647195,3
4,4,2,3,1.06856180306457,1
5,8,2,3,7.26620416893432,3
2,8,1,3,6.44423324127196,3
6,12,1,3,3.09158957630429,1
2,7,1,1,10.5637337413015,2
5,2,1,2,1.7531964742984,3
3,4,2,2,2.54903951158955,3
4,6,1,4,1.07838075606539,3
4,1,1,1,3.42044249345454,3
7,1,1,1,4.8284482157766,3
7,8,2,4,1.55618127499578,1
1,8,1,3,6.90698272379363,3
2,1,1,3,3.90140951236658,3
4,11,2,4,1.68413712025839,3
1,1,2,4,5.08785088244507,3
1,3,2,4,2.24902024247683,3
4,2,1,4,1.58041489455027,3
4,11,2,3,2.4588550663957,3
3,10,1,3,1.09264173205262,3
3,9,1,3,7.42921307413124,3
7,11,2,4,1.66880861078243,1
4,1,2,2,2.54133232164939,3
1,6,2,4,1.13812284184901,3
5,10,2,1,1.09869885646101,3
7,3,1,2,3.67761934785825,1
3,4,1,2,1.29083143229243,3
7,9,2,1,1.00392118456338,2
4,11,2,1,1.80978064055312,3
7,2,2,4,1.66168709850235,3
4,5,1,2,4.57891718707702,3
1,5,2,4,7.46193086750325,3
5,9,1,3,10.4064473063863,2
1,8,2,4,7.72339509911339,3
4,8,2,3,7.28079536883365,2
4,11,2,3,1.31147843906422,3
4,10,1,1,1.36171265854971,2
1,1,2,4,3.8715592865425,3
3,2,1,1,1.71357627487176,2
1,8,2,1,2.46708904013978,3
5,8,2,1,1.20321320124051,3
5,7,2,3,6.77441211011475,3
7,4,2,4,1.10275713063809,1
7,8,1,2,5.79457743623028,3
5,12,2,4,2.7483003520727,2
7,11,1,2,1.05943753735299,1
4,6,2,3,1.13274482486746,3
3,1,2,3,1.38726373168999,3
3,12,1,2,2.97868218178614,3
4,8,2,4,5.94396353043772,3
4,9,2,4,10.3496052983498,3
5,6,1,4,1.1453908476555,1
7,11,1,3,3.09285226980292,3
4,3,2,2,1.40412430488582,3
7,7,2,2,7.65928419593357,3
7,8,2,1,6.49287057426973,3
4,2,2,4,1.29611847341789,3
4,4,1,4,2.40055979975718,3
4,5,2,2,5.30111067395701,3
7,11,1,1,1.37505406033335,3
7,11,2,4,3.38811454249554,3
5,10,1,2,1.29562270111596,2
5,3,1,2,2.28696264224034,3
7,10,1,1,1.7485610040988,1
1,11,1,4,1.19437867814953,2
7,1,2,4,5.09920237677254,3
5,4,1,1,1.87107214859252,3
1,2,1,2,1.4236533165427,1
1,5,2,3,3.09924857736775,3
4,5,2,3,5.14198329549193,3
7,6,1,1,1.06740960142303,3
2,3,1,3,3.16607449390379,3
7,2,1,3,1.09661084198552,3
5,5,2,1,4.97205541622605,3
3,2,2,4,1.61081382468235,1
2,12,1,4,1.95947093733802,1
1,8,1,2,1.73822386421602,1
2,9,1,4,5.67140078786822,1
2,11,2,4,1.09587415823846,2
4,11,1,2,1.72861492644273,3
7,2,1,1,1.6008892382382,3
2,1,1,4,4.18729899913248,1
5,12,1,2,2.87998335826353,3
2,11,1,1,3.27679438351441,2
7,10,2,1,1.86741524526786,2
4,5,1,1,1.36468814875965,1
7,7,2,3,5.64080732355582,3
7,8,1,4,6.26635956630867,2
4,10,2,1,1.35417490373038,3
1,3,1,2,3.8605559181466,3
5,2,2,2,1.47726171261109,1
5,3,2,1,2.2754444137407,3
2,5,2,1,2.12792353868268,3
1,3,1,4,3.27177117895928,3
7,9,1,4,10.0203506480247,2
7,4,2,2,1.52749909418282,1
7,10,1,2,2.15169628416823,3
7,12,1,4,1.15364198230509,3
7,12,1,4,2.62981101894916,3
2,11,2,1,1.09863831568494,1
4,1,2,4,4.75108988406347,1
2,3,1,1,2.8483068958844,1
7,11,1,3,2.37341747259529,3
1,8,2,1,2.01406702421767,1
5,4,2,2,2.43421520110585,1
3,8,1,3,5.56320269496944,1
5,6,1,1,1.01267675431365,1
4,1,2,2,1.60714638107023,1
3,2,1,1,1.07902791324588,2
4,4,2,2,2.66530362533951,3
4,4,1,2,2.41873731599362,3
3,9,2,1,7.07100117442907,3
2,11,2,2,1.84646854847918,3
3,5,2,3,7.35608595965544,2
7,10,2,2,1.25335743302187,3
2,3,2,1,4.19085805894501,2
7,10,2,4,1.04606917549034,1
7,1,1,2,1.25230707690785,3
7,2,1,1,1.63753987636659,3
7,6,1,4,1.12309512582628,3
5,8,1,3,6.03984855834762,3
1,6,1,3,1.15155251854008,3
7,1,1,4,1.85393627626374,3
7,3,1,4,3.30971357872279,3
2,4,2,3,2.69319981362316,3
1,9,2,2,3.14139518488198,3
1,1,1,2,4.70063879816361,2
1,4,2,2,1.19472456427002,3
5,10,2,1,1.28566209653327,3
5,8,1,3,2.55880515379273,2
5,5,2,4,3.72855775736089,2
1,10,1,3,1.82636140205544,3
3,5,1,1,1.51229499303722,3
7,11,2,2,2.49252752983469,2
3,4,2,2,1.41447453778193,3
4,7,2,1,9.0405210960612,1
4,11,2,3,1.12075157525681,2
5,10,2,3,2.13042904735656,2
3,1,1,4,5.06052321091598,1
5,9,1,3,11.6054919287427,3
2,7,2,2,8.42859462875366,3
1,2,1,3,1.38528345871532,2
3,1,1,1,1.49026803206888,2
1,11,1,2,3.31197456919693,3
7,2,1,4,1.37676550657034,1
3,6,1,2,1.01278431465328,1
1,3,2,3,1.72460207431689,2
4,6,2,1,1.00822068310037,3
5,2,2,4,1.00150673409159,3
5,10,2,3,1.19843950505248,3
4,8,1,1,6.48244828862735,2
4,11,2,2,3.32956466203819,3
7,4,1,2,2.37752294749712,2
4,6,2,3,1.03205298121004,1
7,12,1,3,1.94653098875279,2
7,2,1,2,1.05073893456256,1
7,7,1,3,4.33991328694159,1
4,8,1,2,6.60543125920743,2
1,11,2,2,2.25003553566586,3
3,10,2,1,1.00178486592679,1
4,2,1,2,1.11466264882487,1
7,9,2,1,6.00065543819326,2
4,12,1,2,2.75946422928348,2
3,3,1,4,1.90482847319356,1
6,7,2,4,10.1135935881922,3
7,12,2,2,2.82822356392263,2
1,1,2,2,3.06938702073465,3
2,7,1,1,5.32934115404496,3
4,5,1,1,7.31792419015929,3
5,9,2,3,2.08713680941124,1
7,1,1,4,2.7868609396954,2
5,10,2,3,2.22640081853836,3
1,7,2,4,10.0959841934496,3
2,2,2,4,1.10872352622837,2
6,10,2,2,1.03072446032242,1
7,1,1,3,2.48163187000122,1
4,9,1,3,3.21325206296595,3
7,3,1,4,2.24122849966825,3
1,2,1,1,1.63863392526595,3
7,5,2,4,2.7853140207579,3
6,8,2,1,4.81001885254679,3
2,1,2,3,2.316824989395,3
7,12,2,2,1.86229446070779,3
1,6,1,4,1.01945305571041,3
1,6,2,3,1.05862038509889,3
7,3,2,3,2.73210829660865,2
7,2,1,4,1.09450089053676,1
7,8,2,4,4.66063275833934,2
5,11,2,4,1.61277160073098,3
2,12,2,2,2.24795567344395,3
2,3,1,4,3.3476559784863,3
4,5,1,4,8.00483604109001,3
4,8,1,4,5.58613172338268,3
3,5,1,2,6.66053370808407,1
4,11,2,1,2.47292714066871,2
5,9,2,4,11.7063060562038,1
5,9,2,4,2.74993607293201,3
4,7,1,2,11.1855654931518,3
4,8,1,4,3.30851490100126,3
7,8,1,1,1.93207837716428,1
2,2,1,4,1.22219202636147,3
4,3,1,2,2.49327444095442,3
6,6,1,1,1.07066714313757,3
4,10,1,2,2.22720843512615,3
2,3,2,4,2.88353912423623,2
5,4,1,3,2.554438773838,3
5,12,1,4,2.28753669264582,1
3,1,2,3,4.6274847236088,3
7,5,2,4,4.65956092638964,2
5,7,2,1,8.98439115031896,3
7,1,1,1,5.2017862514356,3
7,11,1,2,2.3015493789867,3
3,9,1,4,8.21320378874885,3
2,6,2,3,1.08523388627616,3
7,8,1,4,4.2590273515863,3
1,9,1,1,5.38504576625003,1
1,3,1,1,2.96552180943953,3
3,10,2,2,2.19759582690736,1
3,2,2,2,1.34949243043642,1
5,2,1,1,1.05167669076201,3
4,12,1,2,2.9347878463892,1
7,1,1,2,2.07297807421232,3
6,8,2,2,4.2423516945585,3
4,8,2,2,1.15527068728557,3
5,9,2,3,9.05403651140303,3
7,7,1,3,3.02801337861319,3
2,10,1,1,1.07648940029692,3
5,8,2,4,6.61029499250721,3
7,8,1,1,1.53116778945407,3
2,4,1,1,1.3745199971434,3
4,6,1,3,1.11493590577712,3
2,3,2,4,4.22880045870852,1
4,11,1,1,1.67886009240601,1
7,10,1,1,2.15519595604864,3
5,11,2,3,1.19488125223071,2
1,9,1,4,11.6258692523784,3
3,7,2,1,10.5076037955593,3
7,6,2,2,1.1019979334958,1
7,8,2,3,4.96218422292553,1
7,4,2,3,1.81204021467613,1
7,5,2,2,3.79552086232583,1
1,3,1,1,1.55081233254296,3
4,9,2,2,9.1441257316874,2
7,12,1,3,3.1979001342888,1
4,7,2,4,5.12573252733292,3
5,6,1,2,1.13469627674362,3
7,2,1,4,1.13732509031151,2
4,9,2,1,9.22563502623041,3
7,5,2,4,3.5550297111614,2
7,1,1,4,2.45682675276712,3
5,5,2,1,3.53558880971997,2
7,3,1,1,3.31818286438429,2
4,3,2,1,3.91137163211559,3
7,8,2,4,1.67152123610479,2
7,12,1,2,3.07611238289844,1
7,7,2,3,2.65051197881735,3
7,10,2,4,1.56509743590694,2
1,1,2,3,3.77654307476442,3
4,7,1,3,2.16735421056554,3
4,9,2,3,8.45129672807184,1
2,11,1,4,2.42643903815966,3
7,7,2,4,7.26527398856648,3
5,9,2,3,9.0068469198255,2
4,9,1,2,10.1190197940505,3
3,3,2,3,3.82464614694185,1
4,11,2,3,1.88994120650116,3
3,4,1,3,1.48772452895257,3
7,1,1,2,1.62017957826103,3
1,10,2,3,2.00874814813026,3
4,7,1,4,7.01654128782637,1
2,2,2,4,1.16452002009548,2
4,12,1,2,1.29902611052734,1
7,10,2,1,2.1389090215283,3
1,12,2,1,2.71962948559955,3
7,5,2,4,1.70094374035782,2
5,7,2,4,4.22215045960003,2
1,5,1,2,5.7180100048678,1
7,3,1,4,1.94514227294229,1
4,7,2,1,6.07884101777956,2
7,5,2,1,2.46273906350741,2
4,10,2,4,1.95208038422067,2
1,5,1,1,7.34672552562808,3
4,7,1,2,10.1862323415057,3
7,3,2,1,2.28831772794618,2
4,5,2,2,4.84820967371024,3
5,4,1,2,1.02896721324261,3
1,12,1,3,2.89799779649003,3
4,7,1,4,4.91441979042097,3
2,3,1,2,3.26025295045965,2
7,3,2,2,1.72765101715503,2
7,1,1,2,4.08219257017443,3
2,3,2,2,3.23653895060745,3
2,8,1,4,5.4277129816185,2
1,9,1,1,1.08972044197707,1
7,4,2,1,1.57735228227684,3
1,10,1,3,2.11077704372045,3
6,7,2,2,11.7380602532029,1
4,2,1,4,1.72498564196503,3
7,2,1,4,1.03307785947297,3
7,9,1,4,5.10298070750251,3
5,11,1,2,1.53663162743238,3
4,11,1,2,2.26963592483184,3
1,7,1,1,5.73105547161197,3
1,4,2,4,2.5524590443469,3
4,5,2,2,7.35536592626872,1
4,12,1,4,1.68798574153033,3
2,5,2,3,1.09683572889987,3
7,4,2,4,2.43457515192241,1
4,2,2,4,1.40114716775596,3
3,4,2,1,2.36240501320146,3
2,7,2,3,4.57653952879612,3
7,4,2,4,2.29095477611364,2
7,12,1,2,2.61940831518456,2
3,5,2,2,4.55947628563558,2
4,8,2,4,7.22104093115067,3
1,2,2,4,1.12028918602156,3
7,10,1,4,2.05962799316073,3
7,11,1,4,1.03481140737522,3
2,4,1,2,1.46054824230204,3
4,9,1,3,7.8582093611997,3
1,11,1,1,2.23747118363639,2
7,1,2,1,4.56189831193898,3
7,7,1,2,11.3275412382646,1
7,10,2,3,1.94710008192932,3
7,9,2,2,4.0551572763378,3
4,2,1,3,1.41036843705053,1
1,9,1,3,6.07787476986559,3
2,10,2,4,2.18265492003333,3
4,10,1,2,1.93592805246496,2
7,4,2,4,2.04366856513463,3
7,9,1,3,5.21022977926963,3
5,10,1,4,1.93619725799423,3
5,12,2,3,1.64891217129258,3
7,4,2,3,1.9752779099876,3
7,7,1,1,3.49686351363659,1
1,2,2,1,1.53548074332676,1
7,3,2,3,2.68366398262489,2
7,5,1,2,7.78882602507406,3
7,9,2,4,6.44573908602679,3
7,7,2,3,5.18186247307516,2
3,3,1,4,4.2196536301941,1
7,3,2,2,2.0616796436445,1
5,1,2,2,4.22219433354656,3
7,3,2,2,2.04948387229194,1
2,12,1,2,1.37336738377188,3
4,2,2,2,1.14451455450727,3
4,10,1,3,1.71867919035075,2
4,8,1,2,1.04548927851917,2
5,6,1,3,1.09469919616369,3
7,7,1,4,1.98795850162466,1
3,9,1,2,4.66969445756337,3
4,1,1,2,1.00551718171434,1
7,2,2,1,1.69990066362982,3
7,4,2,3,2.0037140244961,3
4,10,1,3,1.97119397679825,3
7,2,2,4,1.64480748691231,3
5,7,2,4,6.61922931894503,3
5,6,2,3,1.01822379468605,3
5,9,1,4,3.18858477645951,2
5,12,1,4,1.02601856782727,2
7,4,2,4,2.78768690297104,3
5,9,1,4,4.32756991862627,3
4,5,2,3,3.30661819274306,3
7,10,2,4,1.11673562692154,1
7,5,1,1,7.30784372274521,3
5,10,1,3,1.88397138531745,3
4,2,1,1,1.47015039476528,3
4,11,1,2,2.47393228883107,3
1,12,1,3,2.74931525000095,3
